[-5684.5864],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 1.0, 'ps': 2.0}",[20703.172    315.4138]
[-5551.793],"{'qw': 5.0, 'ab': 3.0, 'wa': 0.0, 'ic': 4.0, 'ps': 3.0}",[33222.484    448.2069]
[-5725.931],"{'qw': 1.0, 'ab': 2.0, 'wa': 0.0, 'ic': 1.0, 'ps': 3.0}",[16253.379     274.06897]
[-5403.9653],"{'qw': 3.0, 'ab': 6.0, 'wa': 0.0, 'ic': 1.0, 'ps': 1.0}",[38525.656    596.0345]
[-5212.8633],"{'qw': 2.0, 'ab': 1.0, 'wa': 1.0, 'ic': 0.0, 'ps': 1.0}",[57943.95     787.1366]
[-5700.207],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 0.0, 'ps': 2.0}",[19076.414    299.7931]
[-5588.483],"{'qw': 6.0, 'ab': 2.0, 'wa': 0.0, 'ic': 2.0, 'ps': 2.0}",[29312.965     411.51724]
[-5606.339],"{'qw': 3.0, 'ab': 4.0, 'wa': 0.0, 'ic': 2.0, 'ps': 4.0}",[27943.79      393.66104]
[-5508.448],"{'qw': 5.0, 'ab': 2.0, 'wa': 1.0, 'ic': 2.0, 'ps': 1.0}",[28770.896     491.55173]
[-5220.826],"{'qw': 2.0, 'ab': 2.0, 'wa': 1.0, 'ic': 4.0, 'ps': 1.0}",[57281.83      779.17377]
[-1268.5171],"{'qw': 4.0, 'ab': 4.0, 'wa': 0.0, 'ic': 2.0, 'ps': 0.0}",[326355.03    4731.483]
[-1445.6895],"{'qw': 5.0, 'ab': 1.0, 'wa': 0.0, 'ic': 4.0, 'ps': 0.0}",[305644.56     4554.3105]
[-1273.6855],"{'qw': 1.0, 'ab': 6.0, 'wa': 0.0, 'ic': 3.0, 'ps': 3.0}",[308526.7      4726.3145]
[-1946.4138],"{'qw': 4.0, 'ab': 6.0, 'wa': 1.0, 'ic': 4.0, 'ps': 3.0}",[260055.6      4053.5862]
[-1449.5889],"{'qw': 5.0, 'ab': 6.0, 'wa': 1.0, 'ic': 2.0, 'ps': 4.0}",[346898.53    4550.411]
[-1048.9824],"{'qw': 3.0, 'ab': 6.0, 'wa': 1.0, 'ic': 4.0, 'ps': 3.0}",[320049.4      4951.0176]
[-5454.89],"{'qw': 5.0, 'ab': 5.0, 'wa': 1.0, 'ic': 4.0, 'ps': 2.0}",[43410.543   545.11 ]
[-5441.207],"{'qw': 2.0, 'ab': 4.0, 'wa': 1.0, 'ic': 4.0, 'ps': 2.0}",[44511.035    558.7931]
[-5211.3447],"{'qw': 4.0, 'ab': 7.0, 'wa': 0.0, 'ic': 5.0, 'ps': 1.0}",[56767.45      788.65515]
[-5256.483],"{'qw': 4.0, 'ab': 4.0, 'wa': 0.0, 'ic': 3.0, 'ps': 1.0}",[53485.242    743.5172]
[-1440.7114],"{'qw': 4.0, 'ab': 0.0, 'wa': 1.0, 'ic': 1.0, 'ps': 0.0}",[288768.56     4559.2886]
